Symbol,Date,Close,Volume
"JKH.N0000","2021-09-29",14.717285,32149790
"JKH.N0000","2021-09-30",15.166286,28714780
"JKH.N0000","2021-10-01",15.141342,31028100
"JKH.N0000","2021-10-04",15.116397,9103510
"JKH.N0000","2021-10-05",15.041564,7183380
"JKH.N0000","2021-10-06",15.216175,4997490
"JKH.N0000","2021-10-07",15.266065,6743120
"JKH.N0000","2021-10-08",15.216175,4637550
"JKH.N0000","2021-10-11",15.041564,3804040
"JKH.N0000","2021-10-12",14.96673,1901030
"JKH.N0000","2021-10-13",14.717285,6547530
"JKH.N0000","2021-10-14",14.717285,2748990
"JKH.N0000","2021-10-15",14.617506,6710780
"JKH.N0000","2021-10-18",14.442894,4165840
"JKH.N0000","2021-10-21",14.243338,6879270
"JKH.N0000","2021-10-22",14.068726,7189280
"JKH.N0000","2021-10-25",14.168504,12923270
"JKH.N0000","2021-10-26",14.368061,2900680
"JKH.N0000","2021-10-27",14.467839,4320500
"JKH.N0000","2021-10-28",14.642451,4298210
"JKH.N0000","2021-10-29",14.792118,23177070
"JKH.N0000","2021-11-01",14.667395,4361390
"JKH.N0000","2021-11-02",14.96673,7032760
"JKH.N0000","2021-11-03",14.991675,15136960
"JKH.N0000","2021-11-05",14.96673,15199570
"JKH.N0000","2021-11-08",14.817063,6693330
"JKH.N0000","2021-11-09",14.617506,6799780
"JKH.N0000","2021-11-10",14.817063,7376910
"JKH.N0000","2021-11-11",14.96673,7974950
"JKH.N0000","2021-11-12",14.96673,3548980
"JKH.N0000","2021-11-15",15.016619,6282690
"JKH.N0000","2021-11-16",14.96673,5371260
"JKH.N0000","2021-11-17",14.96673,2719090
"JKH.N0000","2021-11-19",15.440676,10896680
"JKH.N0000","2021-11-22",15.415732,8159040
"JKH.N0000","2021-11-23",15.465621,3974700
"JKH.N0000","2021-11-24",15.315954,3038350
"JKH.N0000","2021-11-25",15.166286,4791450
"JKH.N0000","2021-11-26",14.96673,8257340
"JKH.N0000","2021-11-29",14.717285,3169370
"JKH.N0000","2021-11-30",14.368061,30928740
"JKH.N0000","2021-12-01",14.517728,4322250
"JKH.N0000","2021-12-02",14.567617,1350200
"JKH.N0000","2021-12-03",14.517728,1743860
"JKH.N0000","2021-12-06",14.492784,916830
"JKH.N0000","2021-12-07",14.467839,4436010
"JKH.N0000","2021-12-08",14.467839,11209160
"JKH.N0000","2021-12-09",14.467839,6111560
"JKH.N0000","2021-12-10",14.492784,7354850
"JKH.N0000","2021-12-13",14.368061,12046940
"JKH.N0000","2021-12-14",14.293227,3588790
"JKH.N0000","2021-12-15",14.343116,4483600
"JKH.N0000","2021-12-16",14.268283,1895430
"JKH.N0000","2021-12-17",14.717285,1889690
"JKH.N0000","2021-12-20",14.467839,2087840
"JKH.N0000","2021-12-21",14.567617,1976680
"JKH.N0000","2021-12-22",14.96673,6274700
"JKH.N0000","2021-12-23",15.016619,6079620
"JKH.N0000","2021-12-27",15.016619,1832210
"JKH.N0000","2021-12-28",15.141342,1975640
"JKH.N0000","2021-12-29",15.016619,1682210
"JKH.N0000","2021-12-30",15.016619,664250
"JKH.N0000","2021-12-31",15.016619,2440960
"JKH.N0000","2022-01-03",15.166286,8013710
"JKH.N0000","2022-01-04",14.96673,3180170
"JKH.N0000","2022-01-05",15.016619,10588840
"JKH.N0000","2022-01-06",15.166286,3192450
"JKH.N0000","2022-01-07",15.640233,14749640
"JKH.N0000","2022-01-10",15.465621,4324930
"JKH.N0000","2022-01-11",15.764956,3167870
"JKH.N0000","2022-01-12",15.665177,1242440
"JKH.N0000","2022-01-13",16.513292,12831160
"JKH.N0000","2022-01-18",16.363625,5026920
"JKH.N0000","2022-01-19",16.33868,1950320
"JKH.N0000","2022-01-20",16.164068,1721540
"JKH.N0000","2022-01-21",16.06429,12126630
"JKH.N0000","2022-01-24",16.164068,4950910
"JKH.N0000","2022-01-25",15.989457,1931290
"JKH.N0000","2022-01-26",15.964512,3033360
"JKH.N0000","2022-01-27",15.964512,5541050
"JKH.N0000","2022-01-28",15.939567,4902520
"JKH.N0000","2022-01-31",15.964512,8466340
"JKH.N0000","2022-02-01",15.964512,2160730
"JKH.N0000","2022-02-02",15.764956,2454620
"JKH.N0000","2022-02-03",15.864734,2889880
"JKH.N0000","2022-02-07",15.715066,6065410
"JKH.N0000","2022-02-08",15.665177,12187280
"JKH.N0000","2022-02-09",15.565399,5014180
"JKH.N0000","2022-02-10",15.565399,6560410
"JKH.N0000","2022-02-11",15.665177,2460620
"JKH.N0000","2022-02-14",15.565399,1270620
"JKH.N0000","2022-02-15",15.864734,4230090
"JKH.N0000","2022-02-17",15.764956,939550
"JKH.N0000","2022-02-18",15.490566,1700300
"JKH.N0000","2022-02-21",14.891896,4676810
"JKH.N0000","2022-02-22",14.941785,2280300
"JKH.N0000","2022-02-23",14.866952,4167890
"JKH.N0000","2022-02-24",14.467839,2611110
"JKH.N0000","2022-02-25",14.667395,3274480
"JKH.N0000","2022-02-28",14.866952,3548060
"JKH.N0000","2022-03-02",14.916841,1405750
"JKH.N0000","2022-03-03",14.567617,1541340
"JKH.N0000","2022-03-04",14.467839,3468960
"JKH.N0000","2022-03-07",14.368061,10642120
"JKH.N0000","2022-03-08",14.243338,3976000
"JKH.N0000","2022-03-09",14.093671,7139660
"JKH.N0000","2022-03-10",14.991675,1509300
"JKH.N0000","2022-03-11",15.041564,3908200
"JKH.N0000","2022-03-14",14.817063,757360
"JKH.N0000","2022-03-15",14.567617,332260
"JKH.N0000","2022-03-16",14.96673,3923330
"JKH.N0000","2022-03-18",15.565399,2378010
"JKH.N0000","2022-03-21",15.665177,4789340
"JKH.N0000","2022-03-22",15.665177,689950
"JKH.N0000","2022-03-23",15.665177,23980860
"JKH.N0000","2022-03-24",15.565399,7420920
"JKH.N0000","2022-03-25",15.665177,23303070
"JKH.N0000","2022-03-28",15.465621,4013090
"JKH.N0000","2022-03-29",15.365843,5979660
"JKH.N0000","2022-03-30",14.567617,8411090
"JKH.N0000","2022-03-31",12.347552,677010
"JKH.N0000","2022-04-04",14.667395,1707320
"JKH.N0000","2022-04-05",14.467839,13243960
"JKH.N0000","2022-04-06",14.168504,384500
"JKH.N0000","2022-04-07",13.968948,3485750
"JKH.N0000","2022-04-25",11.973384,337020
"JKH.N0000","2022-04-26",12.472275,1866270
"JKH.N0000","2022-04-27",12.147996,8600180
"JKH.N0000","2022-04-28",12.147996,594210
"JKH.N0000","2022-05-04",12.871388,7956240
"JKH.N0000","2022-05-05",12.44733,274120
"JKH.N0000","2022-05-11",12.397441,1513000
"JKH.N0000","2022-05-12",12.746665,1356280
"JKH.N0000","2022-05-17",13.495002,858750
"JKH.N0000","2022-05-18",13.370279,578790
"JKH.N0000","2022-05-19",13.519946,238170
"JKH.N0000","2022-05-23",13.270501,1100650
"JKH.N0000","2022-05-24",13.120833,2847090
"JKH.N0000","2022-05-25",12.821499,851660
"JKH.N0000","2022-05-26",12.572053,5328520
"JKH.N0000","2022-05-30",12.347552,3033060
"JKH.N0000","2022-05-31",12.372497,1375850
"JKH.N0000","2022-06-01",12.572053,193690
"JKH.N0000","2022-06-02",12.44733,362760
"JKH.N0000","2022-06-06",12.671831,5126060
"JKH.N0000","2022-06-07",12.472275,6986450
"JKH.N0000","2022-06-08",12.522164,88110
"JKH.N0000","2022-06-09",12.372497,3011170
"JKH.N0000","2022-06-15",12.372497,3505700
"JKH.N0000","2022-06-16",12.098107,2423170
"JKH.N0000","2022-06-20",12.023273,1279110
"JKH.N0000","2022-06-21",12.472275,586960
"JKH.N0000","2022-06-22",12.123051,2311780
"JKH.N0000","2022-06-23",12.347552,7171950
"JKH.N0000","2022-06-27",12.322608,271020
"JKH.N0000","2022-06-28",12.17294,770270
"JKH.N0000","2022-06-29",12.17294,205030
"JKH.N0000","2022-06-30",12.197885,6396020
"JKH.N0000","2022-07-04",12.023273,279050
"JKH.N0000","2022-07-05",12.272719,6278620
"JKH.N0000","2022-07-06",12.17294,3357160
"JKH.N0000","2022-07-07",12.17294,85330
"JKH.N0000","2022-07-11",12.272719,705990
"JKH.N0000","2022-07-14",12.123051,3108430
"JKH.N0000","2022-07-18",12.17294,2274360
"JKH.N0000","2022-07-19",12.023273,525300
"JKH.N0000","2022-07-20",12.048218,3645530
"JKH.N0000","2022-07-21",12.023273,1557080
"JKH.N0000","2022-07-25",11.998329,229010
"JKH.N0000","2022-07-26",12.023273,319890
"JKH.N0000","2022-07-27",11.973384,1064970
"JKH.N0000","2022-07-28",11.998329,840720
"JKH.N0000","2022-08-01",11.89855,7007870
"JKH.N0000","2022-08-02",11.873606,6322940
"JKH.N0000","2022-08-03",11.973384,5655300
"JKH.N0000","2022-08-04",11.873606,18280530
"JKH.N0000","2022-08-08",11.89855,21231380
"JKH.N0000","2022-08-09",12.372497,17111790
"JKH.N0000","2022-08-15",12.971166,8275780
"JKH.N0000","2022-08-16",12.77161,975210
"JKH.N0000","2022-08-17",12.796554,2305220
"JKH.N0000","2022-08-18",12.77161,5558560
"JKH.N0000","2022-08-22",12.472275,25963990
"JKH.N0000","2022-08-23",12.472275,439870
"JKH.N0000","2022-08-24",12.272719,1106780
"JKH.N0000","2022-08-25",12.372497,719000
"JKH.N0000","2022-08-29",12.621942,1662480
"JKH.N0000","2022-08-30",12.671831,3336290
"JKH.N0000","2022-08-31",12.77161,4514520
"JKH.N0000","2022-09-01",12.796554,2282850
"JKH.N0000","2022-09-05",12.472275,1471770
"JKH.N0000","2022-09-06",12.472275,442740
"JKH.N0000","2022-09-07",12.572053,11467320
"JKH.N0000","2022-09-08",13.170722,24183990
"JKH.N0000","2022-09-12",13.295445,4197600
"JKH.N0000","2022-09-13",14.168504,9720700
"JKH.N0000","2022-09-14",15.24112,36677520
"JKH.N0000","2022-09-15",14.667395,12502420
"JKH.N0000","2022-09-19",14.343116,9721880
"JKH.N0000","2022-09-20",14.368061,5957890
"JKH.N0000","2022-09-21",14.318172,5714680
"JKH.N0000","2022-09-22",14.243338,9124910
"JKH.N0000","2022-09-26",13.769392,2475230
"JKH.N0000","2022-09-27",13.719502,1269860
"JKH.N0000","2022-09-28",13.719502,1616030
"JKH.N0000","2022-09-29",13.719502,2778850
"JKH.N0000","2022-10-03",12.971166,10676420
"JKH.N0000","2022-10-04",12.971166,11701230
"JKH.N0000","2022-10-05",12.871388,3671110
"JKH.N0000","2022-10-06",12.921277,5466380
"JKH.N0000","2022-10-11",12.821499,5392190
"JKH.N0000","2022-10-12",13.070944,4335880
"JKH.N0000","2022-10-13",13.170722,894900
"JKH.N0000","2022-10-17",13.070944,5043880
"JKH.N0000","2022-10-18",13.070944,1006040
"JKH.N0000","2022-10-19",12.971166,3416620
"JKH.N0000","2022-10-20",12.846443,5815590
"JKH.N0000","2022-10-25",12.971166,7855350
"JKH.N0000","2022-10-26",13.270501,2710450
"JKH.N0000","2022-10-27",13.370279,1846400
"JKH.N0000","2022-11-01",13.070944,4247320
"JKH.N0000","2022-11-02",13.021055,3114960
"JKH.N0000","2022-11-03",12.971166,458910
"JKH.N0000","2022-11-04",12.896332,262030
"JKH.N0000","2022-11-08",13.569835,6672090
"JKH.N0000","2022-11-09",13.944003,6287830
"JKH.N0000","2022-11-10",13.86917,2628420
"JKH.N0000","2022-11-14",14.218394,4860730
"JKH.N0000","2022-11-15",14.018837,3368690
"JKH.N0000","2022-11-16",13.844225,2562120
"JKH.N0000","2022-11-17",13.669613,2277800
"JKH.N0000","2022-11-21",13.819281,1127960
"JKH.N0000","2022-11-22",13.968948,952590
"JKH.N0000","2022-11-23",13.919059,4607300
"JKH.N0000","2022-11-24",13.944003,2352970
"JKH.N0000","2022-11-28",13.968948,3889130
"JKH.N0000","2022-11-29",13.968948,3499000
"JKH.N0000","2022-11-30",13.919059,408190
"JKH.N0000","2022-12-01",13.993893,5721150
"JKH.N0000","2022-12-06",14.667395,3945950
"JKH.N0000","2022-12-08",14.866952,9675460
"JKH.N0000","2022-12-09",14.617506,1818870
"JKH.N0000","2022-12-12",14.318172,2921800
"JKH.N0000","2022-12-13",14.068726,6506380
"JKH.N0000","2022-12-14",14.168504,578170
"JKH.N0000","2022-12-15",14.068726,1025990
"JKH.N0000","2022-12-16",14.068726,984290
"JKH.N0000","2022-12-19",13.968948,2634970
"JKH.N0000","2022-12-20",13.919059,1595070
"JKH.N0000","2022-12-21",13.919059,2733720
"JKH.N0000","2022-12-22",13.769392,10846330
"JKH.N0000","2022-12-23",13.569835,1325360
"JKH.N0000","2022-12-27",13.669613,130510
"JKH.N0000","2022-12-28",13.569835,56110
"JKH.N0000","2022-12-29",13.519946,3429860
"JKH.N0000","2022-12-30",13.544891,5826940
"JKH.N0000","2023-01-02",13.519946,7000050
"JKH.N0000","2023-01-03",13.669613,3788220
"JKH.N0000","2023-01-04",13.819281,1391260
"JKH.N0000","2023-01-05",13.769392,8428880
"JKH.N0000","2023-01-09",13.519946,189670
"JKH.N0000","2023-01-10",13.519946,1044580
"JKH.N0000","2023-01-11",13.519946,1324520
"JKH.N0000","2023-01-12",13.569835,5772230
"JKH.N0000","2023-01-13",13.619724,984070
"JKH.N0000","2023-01-17",13.644669,274200
"JKH.N0000","2023-01-18",13.669613,127510
"JKH.N0000","2023-01-19",13.59478,8631930
"JKH.N0000","2023-01-20",13.719502,4931120
"JKH.N0000","2023-01-23",13.769392,600390
"JKH.N0000","2023-01-24",13.769392,2859080
"JKH.N0000","2023-01-25",13.769392,2655150
"JKH.N0000","2023-01-26",13.669613,2986700
"JKH.N0000","2023-01-27",13.919059,5015870
"JKH.N0000","2023-01-30",13.968948,9000840
"JKH.N0000","2023-01-31",13.86917,9000740
"JKH.N0000","2023-02-01",13.968948,17157940
"JKH.N0000","2023-02-02",14.318172,16655560
"JKH.N0000","2023-02-03",14.41795,38911680
"JKH.N0000","2023-02-06",14.567617,21160780
"JKH.N0000","2023-02-07",14.467839,49614850
"JKH.N0000","2023-02-08",14.318172,13217110
"JKH.N0000","2023-02-09",14.41795,14076230
"JKH.N0000","2023-02-10",14.343116,7036800
"JKH.N0000","2023-02-13",14.068726,475170
"JKH.N0000","2023-02-14",13.968948,22857220
"JKH.N0000","2023-02-15",13.968948,7576780
"JKH.N0000","2023-02-16",13.968948,15390650
"JKH.N0000","2023-02-17",13.919059,3063940
"JKH.N0000","2023-02-20",13.769392,7359940
"JKH.N0000","2023-02-21",13.769392,46116870
"JKH.N0000","2023-02-22",13.769392,22481050
"JKH.N0000","2023-02-23",13.86917,5293310
"JKH.N0000","2023-02-24",13.819281,5513100
"JKH.N0000","2023-02-27",13.569835,3286280
"JKH.N0000","2023-02-28",13.544891,9940440
"JKH.N0000","2023-03-01",13.719502,4386310
"JKH.N0000","2023-03-02",13.769392,1390990
"JKH.N0000","2023-03-03",13.919059,3802170
"JKH.N0000","2023-03-07",13.968948,8986080
"JKH.N0000","2023-03-08",14.068726,12209860
"JKH.N0000","2023-03-09",14.218394,8337160
"JKH.N0000","2023-03-10",14.093671,12509810
"JKH.N0000","2023-03-13",14.118615,2345030
"JKH.N0000","2023-03-14",14.14356,5915520
"JKH.N0000","2023-03-15",14.318172,9354750
"JKH.N0000","2023-03-16",14.442894,8646140
"JKH.N0000","2023-03-17",14.393005,1272580
"JKH.N0000","2023-03-20",14.467839,5855140
"JKH.N0000","2023-03-21",14.368061,492750
"JKH.N0000","2023-03-22",14.442894,1771190
"JKH.N0000","2023-03-23",14.268283,1985260
"JKH.N0000","2023-03-24",14.368061,1603720
"JKH.N0000","2023-03-27",14.168504,1255300
"JKH.N0000","2023-03-28",13.968948,2359530
"JKH.N0000","2023-03-29",14.068726,660070
"JKH.N0000","2023-03-30",13.968948,2116000
"JKH.N0000","2023-03-31",13.944003,2444040
"JKH.N0000","2023-04-03",13.844225,540960
"JKH.N0000","2023-04-04",13.919059,3078830
"JKH.N0000","2023-04-06",13.819281,1021410
"JKH.N0000","2023-04-10",13.769392,3902140
"JKH.N0000","2023-04-11",13.86917,1763140
"JKH.N0000","2023-04-12",13.719502,2702500
"JKH.N0000","2023-04-17",13.495002,8419430
"JKH.N0000","2023-04-18",13.470057,5907960
"JKH.N0000","2023-04-19",13.819281,76430
"JKH.N0000","2023-04-20",13.669613,7776240
"JKH.N0000","2023-04-21",13.794336,3154900
"JKH.N0000","2023-04-24",13.86917,8116320
"JKH.N0000","2023-04-25",13.844225,1091460
"JKH.N0000","2023-04-26",13.769392,662560
"JKH.N0000","2023-04-27",13.794336,2035510
"JKH.N0000","2023-04-28",13.769392,4142980
"JKH.N0000","2023-05-02",13.519946,2007710
"JKH.N0000","2023-05-03",13.519946,7302340
"JKH.N0000","2023-05-04",13.59478,8420
"JKH.N0000","2023-05-08",13.794336,481480
"JKH.N0000","2023-05-09",13.844225,662890
"JKH.N0000","2023-05-10",13.694558,340650
"JKH.N0000","2023-05-11",13.819281,979870
"JKH.N0000","2023-05-12",13.844225,592050
"JKH.N0000","2023-05-15",13.919059,855130
"JKH.N0000","2023-05-16",13.919059,9101370
"JKH.N0000","2023-05-17",13.819281,1164510
"JKH.N0000","2023-05-18",13.644669,3445100
"JKH.N0000","2023-05-19",13.519946,875520
"JKH.N0000","2023-05-22",13.619724,508420
"JKH.N0000","2023-05-23",13.769392,133680
"JKH.N0000","2023-05-24",13.769392,171890
"JKH.N0000","2023-05-25",13.944003,5221200
"JKH.N0000","2023-05-26",13.619724,728440
"JKH.N0000","2023-05-29",13.744447,679470
"JKH.N0000","2023-05-30",13.619724,1729060
"JKH.N0000","2023-05-31",13.694558,2665600
"JKH.N0000","2023-06-01",13.86917,39436020
"JKH.N0000","2023-06-02",13.819281,1364600
"JKH.N0000","2023-06-05",13.968948,15175650
"JKH.N0000","2023-06-06",13.944003,6881030
"JKH.N0000","2023-06-07",13.844225,1022490
"JKH.N0000","2023-06-08",13.86917,4484540
"JKH.N0000","2023-06-09",14.018837,36259950
"JKH.N0000","2023-06-12",14.043782,6420600
"JKH.N0000","2023-06-13",14.093671,989000
"JKH.N0000","2023-06-14",14.14356,7554200
"JKH.N0000","2023-06-15",14.018837,2954970
"JKH.N0000","2023-06-16",14.118615,5312170
"JKH.N0000","2023-06-19",14.093671,850000
"JKH.N0000","2023-06-20",14.268283,462220
"JKH.N0000","2023-06-21",14.268283,16953200
"JKH.N0000","2023-06-22",14.293227,538820
"JKH.N0000","2023-06-23",14.492784,4251370
"JKH.N0000","2023-06-26",14.96673,8385890
"JKH.N0000","2023-06-27",14.96673,13670770
"JKH.N0000","2023-06-28",14.941785,20852660
"JKH.N0000","2023-07-04",15.864734,6477370
"JKH.N0000","2023-07-05",15.914623,9357410
"JKH.N0000","2023-07-06",15.540455,1223830
"JKH.N0000","2023-07-07",15.565399,6682020
"JKH.N0000","2023-07-10",15.715066,839650
"JKH.N0000","2023-07-11",15.814845,1758260
"JKH.N0000","2023-07-12",15.764956,16432920
"JKH.N0000","2023-07-13",15.839789,4706790
"JKH.N0000","2023-07-14",15.715066,2112700
"JKH.N0000","2023-07-17",15.814845,1394540
"JKH.N0000","2023-07-18",15.690122,1704020
"JKH.N0000","2023-07-19",15.690122,3651620
"JKH.N0000","2023-07-20",15.864734,5230940
"JKH.N0000","2023-07-21",15.814845,8818440
"JKH.N0000","2023-07-24",15.690122,3530960
"JKH.N0000","2023-07-25",15.690122,22927890
"JKH.N0000","2023-07-26",15.864734,4761980
"JKH.N0000","2023-07-27",16.762738,23461300
"JKH.N0000","2023-07-28",16.687904,19859530
"JKH.N0000","2023-07-31",16.812627,13402740
"JKH.N0000","2023-08-02",16.912405,21281530
"JKH.N0000","2023-08-03",17.461185,23123410
"JKH.N0000","2023-08-04",18.359189,57165490
"JKH.N0000","2023-08-07",19.556527,20518500
"JKH.N0000","2023-08-08",19.880806,21859420
"JKH.N0000","2023-08-09",19.581472,10648120
"JKH.N0000","2023-08-10",19.356971,3912080
"JKH.N0000","2023-08-11",19.082581,14060500
"JKH.N0000","2023-08-14",18.059854,70299820
"JKH.N0000","2023-08-15",18.3093,3060330
"JKH.N0000","2023-08-16",19.307082,28774100
"JKH.N0000","2023-08-17",19.107525,16293430
"JKH.N0000","2023-08-18",18.907969,2238740
"JKH.N0000","2023-08-21",19.207304,10476610
"JKH.N0000","2023-08-22",19.032692,14076190
"JKH.N0000","2023-08-23",18.907969,3001090
"JKH.N0000","2023-08-24",18.758302,2482050
"JKH.N0000","2023-08-25",18.159632,11429470
"JKH.N0000","2023-08-28",18.159632,5320870
"JKH.N0000","2023-08-29",17.960076,5198400
"JKH.N0000","2023-08-31",17.810409,4768030
"JKH.N0000","2023-09-01",17.960076,1715070
"JKH.N0000","2023-09-04",18.708412,4555770
"JKH.N0000","2023-09-05",19.032692,12682830
"JKH.N0000","2023-09-06",18.758302,642430
"JKH.N0000","2023-09-07",18.558745,16691120
"JKH.N0000","2023-09-08",18.758302,850880
"JKH.N0000","2023-09-11",18.85808,3426660
"JKH.N0000","2023-09-12",18.85808,1166560
"JKH.N0000","2023-09-13",18.907969,8629130
"JKH.N0000","2023-09-14",19.007747,7749190
"JKH.N0000","2023-09-15",18.957858,1318310
"JKH.N0000","2023-09-18",18.883024,962480
"JKH.N0000","2023-09-19",18.608634,1832170
"JKH.N0000","2023-09-20",18.608634,1484860
"JKH.N0000","2023-09-21",18.758302,9730580
"JKH.N0000","2023-09-22",18.957858,4324380
"JKH.N0000","2023-09-25",19.057636,3929890
"JKH.N0000","2023-09-26",19.207304,8762490
"JKH.N0000","2023-09-27",19.207304,11288950
"JKH.N0000","2023-10-02",18.982803,8651830
"JKH.N0000","2023-10-03",19.057636,14904120
"JKH.N0000","2023-10-04",18.957858,8904390
"JKH.N0000","2023-10-05",19.007747,6060330
"JKH.N0000","2023-10-06",19.032692,4873600
"JKH.N0000","2023-10-09",18.85808,5321460
"JKH.N0000","2023-10-10",18.758302,3068470
"JKH.N0000","2023-10-11",18.808191,3747220
"JKH.N0000","2023-10-12",19.082581,7619130
"JKH.N0000","2023-10-13",19.282137,8875310
"JKH.N0000","2023-10-16",19.282137,12952560
"JKH.N0000","2023-10-17",18.957858,5876190
"JKH.N0000","2023-10-18",18.982803,3392090
"JKH.N0000","2023-10-19",19.157414,4492100
"JKH.N0000","2023-10-20",19.057636,5094180
"JKH.N0000","2023-10-23",19.082581,4038590
"JKH.N0000","2023-10-24",19.157414,9293250
"JKH.N0000","2023-10-25",19.207304,9140660
"JKH.N0000","2023-10-26",19.107525,8395100
"JKH.N0000","2023-10-27",19.207304,6020750
"JKH.N0000","2023-10-30",19.207304,2479370
"JKH.N0000","2023-10-31",19.182359,8289880
"JKH.N0000","2023-11-01",19.182359,4585850
"JKH.N0000","2023-11-02",19.207304,9165430
"JKH.N0000","2023-11-03",19.232248,8138630
"JKH.N0000","2023-11-06",19.207304,16738180
"JKH.N0000","2023-11-07",19.381915,28567020
"JKH.N0000","2023-11-08",19.556527,32252970
"JKH.N0000","2023-11-09",19.68125,20017000
"JKH.N0000","2023-11-10",19.656305,8237870
"JKH.N0000","2023-11-13",19.356971,1609370
"JKH.N0000","2023-11-14",19.157414,7811160
"JKH.N0000","2023-11-15",19.107525,935960
"JKH.N0000","2023-11-16",18.932913,3167140
"JKH.N0000","2023-11-17",18.957858,829220
"JKH.N0000","2023-11-20",18.957858,1007210
"JKH.N0000","2023-11-21",18.932913,1665510
"JKH.N0000","2023-11-22",18.733357,4992900
"JKH.N0000","2023-11-23",18.708412,203090
"JKH.N0000","2023-11-24",18.758302,1176110
"JKH.N0000","2023-11-27",18.533801,99340
"JKH.N0000","2023-11-28",18.683468,2237560
"JKH.N0000","2023-11-29",18.608634,4028410
"JKH.N0000","2023-11-30",19.182359,40443260
"JKH.N0000","2023-12-01",19.207304,2320440
"JKH.N0000","2023-12-04",19.157414,1009260
"JKH.N0000","2023-12-05",19.282137,5768070
"JKH.N0000","2023-12-06",19.182359,2532820
"JKH.N0000","2023-12-07",19.057636,1157660
"JKH.N0000","2023-12-08",18.957858,2326310
"JKH.N0000","2023-12-11",19.157414,1827400
"JKH.N0000","2023-12-12",19.207304,2836530
"JKH.N0000","2023-12-13",19.207304,2236280
"JKH.N0000","2023-12-14",19.232248,1704470
"JKH.N0000","2023-12-15",19.057636,800290
"JKH.N0000","2023-12-18",19.057636,1557480
"JKH.N0000","2023-12-19",18.85808,1573610
"JKH.N0000","2023-12-20",18.808191,785640
"JKH.N0000","2023-12-21",18.982803,1468920
"JKH.N0000","2023-12-22",18.85808,1448450
"JKH.N0000","2023-12-27",19.13247,1311910
"JKH.N0000","2023-12-28",19.107525,565370
"JKH.N0000","2023-12-29",19.057636,4551770
"JKH.N0000","2024-01-02",19.057636,279290
"JKH.N0000","2024-01-03",18.982803,3395320
"JKH.N0000","2024-01-04",19.007747,1960500
"JKH.N0000","2024-01-05",18.907969,2968880
"JKH.N0000","2024-01-08",18.85808,1845140
"JKH.N0000","2024-01-09",18.708412,1592290
"JKH.N0000","2024-01-10",18.708412,7480360
"JKH.N0000","2024-01-11",18.558745,6276030
"JKH.N0000","2024-01-12",18.558745,4340820
"JKH.N0000","2024-01-16",18.608634,2002280
"JKH.N0000","2024-01-17",18.458967,3733450
"JKH.N0000","2024-01-18",18.334244,1713370
"JKH.N0000","2024-01-19",18.3093,4092290
"JKH.N0000","2024-01-22",18.084799,2145190
"JKH.N0000","2024-01-23",17.960076,11724640
"JKH.N0000","2024-01-24",17.860298,5968630
"JKH.N0000","2024-01-26",18.159632,11074630
"JKH.N0000","2024-01-29",18.109743,7633770
"JKH.N0000","2024-01-30",17.810409,597120
"JKH.N0000","2024-01-31",17.910187,2853700
"JKH.N0000","2024-02-01",17.960076,3757140
"JKH.N0000","2024-02-02",17.860298,4722960
"JKH.N0000","2024-02-06",18.3093,6478550
"JKH.N0000","2024-02-07",18.284355,11060900
"JKH.N0000","2024-02-08",18.359189,5550500
"JKH.N0000","2024-02-09",18.533801,6882770
"JKH.N0000","2024-02-12",18.633579,2163560
"JKH.N0000","2024-02-13",18.783246,4374970
"JKH.N0000","2024-02-14",18.783246,2969420
"JKH.N0000","2024-02-15",18.808191,2458750
"JKH.N0000","2024-02-16",18.907969,2283750
"JKH.N0000","2024-02-19",18.957858,5388390
"JKH.N0000","2024-02-20",19.107525,4332090
"JKH.N0000","2024-02-21",19.232248,3737950
"JKH.N0000","2024-02-22",19.356971,6812940
"JKH.N0000","2024-02-26",18.957858,1799080
"JKH.N0000","2024-02-27",18.883024,1059400
"JKH.N0000","2024-02-28",18.758302,1240410
"JKH.N0000","2024-02-29",18.658523,9863620
"JKH.N0000","2024-03-01",18.508856,4409100
"JKH.N0000","2024-03-04",18.85808,3617150
"JKH.N0000","2024-03-05",18.758302,2975710
"JKH.N0000","2024-03-06",18.58369,541400
"JKH.N0000","2024-03-07",18.957858,3714510
"JKH.N0000","2024-03-11",19.007747,110780
"JKH.N0000","2024-03-12",19.057636,465050
"JKH.N0000","2024-03-13",19.107525,1838190
"JKH.N0000","2024-03-14",18.957858,2408100
"JKH.N0000","2024-03-15",19.157414,1474390
"JKH.N0000","2024-03-18",19.207304,973110
"JKH.N0000","2024-03-19",19.057636,1374030
"JKH.N0000","2024-03-20",18.957858,1383820
"JKH.N0000","2024-03-21",18.758302,963690
"JKH.N0000","2024-03-22",18.957858,3167670
"JKH.N0000","2024-03-25",19.007747,4427180
"JKH.N0000","2024-03-26",19.107525,404330
"JKH.N0000","2024-03-27",19.157414,1346050
"JKH.N0000","2024-03-28",19.381915,6741430
"JKH.N0000","2024-04-01",19.381915,358660
"JKH.N0000","2024-04-02",19.656305,3657760
"JKH.N0000","2024-04-03",19.830917,5290680
"JKH.N0000","2024-04-04",19.805973,8347140
"JKH.N0000","2024-04-05",19.855862,1956620
"JKH.N0000","2024-04-08",19.855862,10371950
"JKH.N0000","2024-04-09",19.95564,1954430
